"","logFC","logCPM","LR","PValue"
"lp_2273",0.154391221648294,7.50674543390587,0.68754464943855,0.40700079414343
"lp_2274",0.225517114523789,8.42971664903396,1.1511514516562,0.28330824015744
"lp_2275",0.358993502698316,7.31573009124859,3.69975138617455,0.0544205761827273
"lp_2277",0.0518108210958593,10.9114333587015,0.0916894954889358,0.762040200037116
"lp_2278",0.0402869688518428,9.04509471753713,0.0523908272749196,0.818954081726906
"lp_2279",-0.0393104072069665,8.40265954915291,0.0512754818395962,0.820858519208196
"lp_2280",0.175696395727034,5.02020135567921,0.488986709804641,0.484379658468382
"lp_2281",0.109828755498628,8.48267855090623,0.361681943206499,0.547573607976226
"lp_2282",0.163858868282131,8.17194104538706,0.880821397464814,0.347976803968078
"lp_2285",0.157416805302927,8.39509818229925,0.853455280748435,0.355576689825546
"lp_2286",0.27765783096767,8.03133505656644,2.71733399776048,0.0992636845545804
"lp_2287",0.188639888233639,7.07035581644184,1.09316007686935,0.295772097171403
"lp_2289",0.717877197177736,7.90181342406186,18.4892516595224,1.70865186478272e-05
"lp_2292",0.0603036187511724,4.26962088485461,0.0707582601757935,0.790235937104224
